"","Country","Country_code","Year","ln_CO2","ln_IU","ln_MIS","ln_OP","ln_GDP","ln_TOG","ln_REC","ln_ERT","ln_R","ln_GEE","ln_LS","ln_LE","ln_ME","ln_HDI","ln_AE","ln_SE","ln_TR","ln_UP","ln_UPP","ln_MAN","ln_IND","ln_FDI","ln_Exp","ln_Man_2","ln_FDI_2"
"Slovak Republic-2014","Slovak Republic",32,"2014",1.72591102815008,4.38177660341867,4.76802335762074,3.87360644885427,9.83734711653443,5.18197171654691,2.50470927708418,7.61990574784411,4.4820981883981,2.27686519377776,1.79061933766261,4.34136341819813,2.52120643451362,-0.16369609267079,4.60517018598809,4.43350045651537,5.18282834138639,14.889170783721,3.98898404656427,3.83466431703381,3.64808326347414,4.046108814672,25.058725680168,2.96054322484865,NA
"Slovak Republic-2015","Slovak Republic",32,"2015",1.73509313307804,4.35201426072049,4.81270682780301,3.90459750450766,9.70448049425834,5.19400092780107,2.59600069729359,7.48948474716267,4.91434463377797,2.30742432477921,1.85089420260631,4.3381193469096,2.53673505098036,-0.161343150408763,4.60517018598809,4.43978149560389,5.19821864997991,14.8880635672449,3.98692637545481,3.65633842837242,3.4929165603948,4.08163952281188,25.1230541769436,2.97487799457739,NA
"Slovak Republic-2016","Slovak Republic",32,"2016",1.75790146135753,4.38795722987743,4.85747606561864,4.03141718693618,9.71495316584833,5.21511750990236,2.57184857992181,7.50755285655039,5.6735637880722,2.21576495276677,1.8301963431659,4.34595704906017,2.54251968249535,-0.157824085193567,4.60517018598809,4.44303247793383,5.21751763907397,14.8878113827424,3.98538498511295,3.22247894454902,3.1720152984041,4.14003382158316,25.1721383978434,2.92311595433281,NA
"Slovak Republic-2017","Slovak Republic",32,"2017",1.8202928317466,4.40214376544983,4.87409056975406,4.06960094833118,9.77481274770328,5.2367563463657,2.52011290552262,7.56475182885911,6.07145340717792,2.2544142676725,1.83152950377203,4.34595704906017,2.54679948668746,-0.155484902840395,4.60517018598809,4.43979435590393,5.23700946134667,14.8883406573355,3.98436227148587,3.30404073029064,3.27085110198703,4.12632873684431,25.2083016877294,2.88757564463714,NA
"Slovak Republic-2018","Slovak Republic",32,"2018",1.80148460543944,4.38762247968804,4.89000808135008,4.07758829007066,9.87747174123755,5.24599211727877,2.52011290552262,7.70838372481988,6.40231512749248,2.25414353138576,1.87473606604602,4.34725212007524,2.55460527217419,-0.151986356997882,4.60517018598809,NA,5.24988114473362,14.8892603196074,3.98389705566386,3.64270459002246,3.46096094645582,4.08854442210106,25.2582502942623,2.93815908457033,NA
"Slovak Republic-2019","Slovak Republic",32,"2019",1.74018828628924,4.41707592515366,4.91025186181481,4.09739656678113,9.87217648977535,5.21209677158958,2.87016905057865,7.67305101328875,6.42350991597148,2.35629174029639,1.84544243651287,4.35241569692696,2.55811219106391,-0.148500008318444,4.60517018598809,NA,5.21753699103113,14.8906696240142,3.98395289299113,3.51718362197616,3.35937341129216,4.08914387020805,25.2661044960086,2.98336525500335,NA
"Slovenia-1990","Slovenia",31,"1990",1.91268218462219,NA,0,NA,NA,NA,2.5138139931545,NA,NA,NA,NA,4.29326205875758,NA,NA,4.60517018598809,NA,5.02456692995048,13.8223600465675,3.91979274269251,3.26118252297528,3.21315207328947,4.05234677400562,23.4037966444263,NA,NA
"Slovenia-1991","Slovenia",31,"1991",1.85188501034696,NA,-3.63879154190768,NA,NA,NA,2.57495895316643,NA,NA,NA,NA,4.29529238114453,2.01593049251211,NA,4.60517018598809,NA,4.95427352755445,13.8255123726406,3.92230991329628,3.26118252297528,3.21315207328947,4.05234677400562,23.1788237606734,NA,NA
"Slovenia-1992","Slovenia",31,"1992",1.86039153285998,NA,-1.73862990531581,NA,NA,NA,2.63194955966115,NA,NA,NA,NA,4.29462715577491,NA,NA,4.60517018598809,NA,4.6749341867451,13.8245594925829,3.922824459122,3.26118252297528,3.21315207328947,4.05234677400562,22.9110119637538,NA,NA
"Slovenia-1993","Slovenia",31,"1993",1.9181126415201,-0.892104591421586,-1.11976392873299,NA,NA,NA,2.51420148333272,NA,NA,NA,NA,4.29392819254187,NA,NA,4.60517018598809,NA,4.65055637271822,13.8226907188033,3.92333874032647,3.26118252297528,3.21315207328947,4.05234677400562,22.9168615482618,NA,NA
"Slovenia-1994","Slovenia",31,"1994",1.92295011660364,0.0691250232878508,-0.198321233721262,NA,NA,NA,2.51252937591414,3.89792408104864,NA,NA,NA,4.29599039184246,NA,NA,4.60517018598809,NA,4.66197226412579,13.822068010798,3.9238725217853,3.26118252297528,3.21315207328947,4.05234677400562,23.0331119812298,NA,NA
"Slovenia-1995","Slovenia",31,"1995",1.98400722558376,1.06436088580164,0.315647975391903,NA,9.28084086769925,4.53385417921589,2.44189671467313,6.76432361139449,3.04690056012839,NA,NA,4.30350461975429,NA,-0.27443684570176,4.60517018598809,NA,4.53385436139065,13.8227969476352,3.92438626441154,3.26118252297528,3.21315207328947,4.06451557461916,23.0439529781045,3.07148355348736,NA
"Slovenia-1996","Slovenia",31,"1996",2.03975406621879,1.62378889688499,0.727504756557395,NA,9.28869960608931,4.53806123355064,2.40642098558437,6.81246609895731,NA,NA,NA,4.31024241454966,NA,-0.260066905418808,4.60517018598809,NA,4.5380612174126,13.8227046185445,3.92491948716317,3.45149824698005,3.42628570096711,4.0662552167346,23.0732383790868,3.07927930495478,NA
"Slovenia-1997","Slovenia",31,"1997",2.06946930677823,2.02708491952806,1.5485146021397,NA,9.25483232530216,4.56706647282141,2.32558872948597,6.85289774549742,NA,NA,NA,4.31357804012847,NA,-0.245900538436826,4.60517018598809,NA,4.56706647275805,13.8218732728938,3.92543269233806,3.5164230150736,3.45118314046796,4.07996407447919,23.1832994135825,3.10174963842168,NA
"Slovenia-1998","Slovenia",31,"1998",2.0569207902006,2.31299104775765,2.09530674070449,NA,9.32150341295191,4.57144938565349,2.40590406725318,7.06720901557224,4.4962477787639,NA,NA,4.31491570203002,NA,-0.230671817735001,4.60517018598809,4.48936868579293,4.57144932488344,13.8202055193645,3.9259456342685,3.3352693010396,3.27496662523427,4.06913434964072,23.2586095428454,3.10325810885382,NA
"Slovenia-1999","Slovenia",31,"1999",2.01739858660691,2.53456456671616,3.45911792754272,NA,9.34598804708887,4.52766113453935,2.39336984867833,6.89562196715886,NA,NA,NA,4.31761818637728,NA,-0.208254938820459,4.60517018598809,4.50057371170963,4.52766119075253,13.8214518733441,3.92647802639773,3.37290742359421,3.40554402765329,4.06047201381452,23.2784562922119,3.09122062401786,NA
"Slovenia-2000","Slovenia",31,"2000",1.98930918033513,2.7153739541649,4.11512292950562,NA,9.23027078881994,4.64388856684198,2.88814706287405,6.4051292795591,NA,NA,NA,4.32296900095349,NA,-0.197232169529709,4.60517018598809,4.51497060479959,4.64388869613547,13.8249251017448,3.92699043254993,3.56854812563321,3.43211163213052,4.06391321664692,23.3970613587546,3.07546816595598,NA
"Slovenia-2001","Slovenia",31,"2001",2.04389868488678,3.40704393951929,4.30613829115689,NA,9.25720102163178,4.64951310976077,2.92691795755363,6.51823241529473,2.63547950826737,2.46967792542758,NA,4.32755113223621,NA,-0.177931208492662,4.60517018598809,4.522093530546,4.64951314263978,13.8270121602211,3.92750257627653,3.44247322835167,3.33113242948652,4.09322929903095,23.46642466059,3.08784800506298,NA
"Slovenia-2002","Slovenia",31,"2002",2.0517211106362,3.32643379946364,4.43133858935363,NA,9.37391697286225,4.6410321933932,2.79177841663292,6.6400457540298,4.12987256828125,2.48520661483935,NA,4.33082961293053,NA,-0.164874643190234,4.60517018598809,4.52862709749759,4.64103218805783,13.8297664580224,3.92901777280401,3.44871860548298,3.36742950772597,4.1806322099976,23.5413680869335,3.06995885347469,NA
"Slovenia-2003","Slovenia",31,"2003",2.04400523802362,3.46118785766632,4.47072575907459,NA,9.60569030990714,4.6281503659747,2.82731362192903,6.88985603909431,4.52265776441363,2.49277639628735,NA,4.34196654495239,NA,-0.153151179494175,4.60517018598809,4.53220780354967,4.62815025985001,13.8347836333079,3.93343218466565,3.45993658403759,3.40588145228503,4.08327778353658,23.5724838988279,3.07705523042801,NA
"Slovenia-2004","Slovenia",31,"2004",2.0620086367764,3.70892714941771,4.52811196083775,NA,9.75458946970233,4.71453155688756,2.87751164216656,7.04432081393789,5.20757175324129,2.49364502348194,1.75979819174775,4.34649423327987,2.47068178779647,-0.145025772050258,4.60517018598809,4.52437251840403,4.71453145793707,13.8398392018871,3.9378466854376,3.46096590968561,3.38303134617127,4.09016375238121,23.6950772979591,3.06525804556278,NA
"Slovenia-2005","Slovenia",31,"2005",2.07419203272869,3.84609685531198,4.47451420477444,NA,9.80360691399926,4.78967783324936,2.92208573338569,7.05597698857908,5.12770696568209,2.49149157976937,NA,4.35172456847523,2.45826916799835,-0.140412153716745,4.60517018598809,4.52208331621788,4.78967785150416,13.8459466451817,3.94222237915899,3.39162878160892,3.34552625367668,4.09789837820616,23.8027104134681,3.02571967379682,NA
"Slovenia-2006","Slovenia",31,"2006",2.09397618097016,3.9891692146048,4.50386222850136,2.58910899502531,9.88700066541897,4.86590538162089,2.8541687092322,7.07952132183657,4.97990113472639,2.50771784030291,NA,4.35781827981181,2.46931997287063,-0.13010868534702,4.60517018598809,4.51808695187135,4.86590535496906,13.85349493024,3.94657900956975,3.49914778697345,3.51125860800951,4.08235815299136,23.9348129646157,3.0190043599351,NA
"Slovenia-2007","Slovenia",31,"2007",2.08777002675067,4.0384794293807,4.55717230229158,2.79535875615229,10.0781921207545,4.92090858472074,2.90962957450058,7.26651305232497,5.37943641783283,2.46699720400083,1.76304455021075,4.36387508262689,2.46412724560056,-0.125563222975346,4.60517018598809,4.53410524066669,4.92090859759736,13.8634241475783,3.95091674205351,3.55123183368987,3.55404968997427,4.11827043903398,24.064593110883,3.01431248492021,NA
"Slovenia-2008","Slovenia",31,"2008",2.1504199599534,4.06044301054642,4.61537636232783,2.88153280922896,10.2254116174528,4.90328406954299,2.86960199640978,7.40305499722631,5.24633962745532,2.42841746328634,1.80542488631024,4.36647957374321,2.47737586447235,-0.118783535989967,4.60517018598809,4.5331967341242,4.90328390908365,13.8693441730034,3.95525489382015,3.30282665240608,3.31410618628364,4.08546932111473,24.1055751800556,2.95499267139824,NA
"Slovenia-2009","Slovenia",31,"2009",2.02869745215608,4.15888308335967,4.63163426178135,3.17308316369453,10.1182814616255,4.72846574801397,2.97399778140798,7.50725090346063,5.24248748158737,2.42068986779396,1.79773557868538,4.3690772991031,2.48701359528532,-0.119910296672558,4.60517018598809,4.53747768294122,4.72846582152925,13.8826644061507,3.95953616409683,2.35109732170845,2.37560804116207,4.04034871365384,23.9245271809598,2.84064966783365,NA
"Slovenia-2010","Slovenia",31,"2010",2.04159496385998,4.24849524204936,4.63611705257777,3.28490323705719,10.0661369098461,4.84804954379837,2.99922616280825,7.48865718713132,5.31423992709185,2.40261046201538,1.80218675009636,4.37477479376585,2.48982785410707,-0.116533816255952,4.60517018598809,4.54352592576705,4.84804946039966,13.8913070323668,3.96381817385585,3.47820786313163,3.20429759350121,4.06378784565143,24.0212959222031,2.86100147341493,NA
"Slovenia-2011","Slovenia",31,"2011",2.03443503854647,4.20975433666135,4.65387843251665,3.43058141135031,10.1317386398784,4.93647126288408,2.95178038602481,7.55001434621549,5.55412170010179,2.38836825772162,1.78756548702928,4.38166071407457,2.50244282172464,-0.114289146402128,4.60517018598809,4.54467616814259,4.93647121780462,13.8976479932402,3.96808192615812,3.3778177545246,3.21836698673517,4.08143518247668,24.0877262399051,2.90204981123322,NA
"Slovenia-2012","Slovenia",31,"2012",1.99469245846447,4.22464119052907,4.68492729411273,3.52529819583882,10.027553260698,4.95853065904897,3.00667221359233,7.55332331179617,5.59931045305949,2.43249170752635,1.73666867015779,4.38358030515138,2.50797762302848,-0.115410851511328,4.60517018598809,4.54391586595334,4.95853051264739,13.9039938511536,3.97232757603366,3.14473246574743,3.06993320716011,4.05359753218454,24.0926733914381,2.93014848221997,NA
"Slovenia-2013","Slovenia",31,"2013",1.9549078397192,4.28600570234481,4.70221669749568,3.58170340247871,10.0648953705917,4.96811988051951,3.11262602502549,7.68556524742079,5.47667273507211,2.19384105119721,1.74757106309493,4.38604294871996,2.51609599898769,-0.105360515657826,4.60517018598809,4.55576941543652,4.96811992217701,13.9095599433012,3.97653652625321,3.23241309075854,3.12996658562782,4.05607430139349,24.1228350261284,2.95281744175503,NA
"Slovenia-2014","Slovenia",31,"2014",1.84970858536107,4.27095539940809,4.71956502328874,3.61185261081289,10.0960553253821,4.9805179540229,3.1315734964654,7.70539309696552,5.55613283939352,2.34258912612195,1.78117388253113,4.3954122559327,2.51998095796032,-0.103140758919513,4.60517018598809,4.55163174155736,4.98051788386231,13.9147539018189,3.98074650730503,3.42122683606954,3.39451301790507,4.08717206861515,24.1812042542353,2.97671289343874,NA
"Slovenia-2015","Slovenia",31,"2015",1.85124244606773,4.29181003512396,4.72847252754808,3.6615313814081,9.94703382150869,4.98563098702404,3.0624559055969,7.59142266796794,6.06387822761703,2.31047094050989,1.81918617691171,4.39167506050408,2.53109820239391,-0.102032725565152,4.60517018598809,4.56879630476073,4.98563094125327,13.9196795640564,3.98492024494081,3.36373314531801,3.24913746807202,4.11978287260752,24.2275272331636,2.99269683483113,NA
"Slovenia-2016","Slovenia",31,"2016",1.90673824750357,4.32411284493291,4.73751302518775,3.6959692619258,9.98406978235201,4.98810180819261,3.04261585945284,7.63812117002469,5.9394341390136,2.34006967640366,1.83248853340503,4.39661482958494,2.53904360546888,-0.0943106794712413,4.60517018598809,4.55870731157775,4.9881018454994,13.9248455648575,3.98935434836447,3.45448494109286,3.35208735380694,4.10698112558147,24.2873361513068,3.00405489133426,NA
"Slovenia-2017","Slovenia",31,"2017",1.92179006837851,4.36799650052463,4.75729604353132,3.82487343707235,10.0653523502039,5.05799229669544,2.98112612116463,7.67364163818239,6.02039208218116,2.38389594061161,1.89691101301006,4.39481042635267,2.54162482784951,-0.0910193983871685,4.60517018598809,4.56106959356798,5.05802861011153,13.9301696079436,3.99402686570723,3.52132527927074,3.46116013085372,4.09424859047782,24.3923378885567,3.02398476068212,NA
"Slovenia-2018","Slovenia",31,"2018",1.91461684990343,4.37889644824798,4.76295527477131,3.92617834421632,10.1706000312862,5.08228846745942,3.02577639490237,7.70744477659746,6.06033741139436,2.42833362060729,1.8659506573566,4.39910556563935,NA,-0.0866478067256722,4.60517018598809,NA,5.08203931863822,13.9387215025007,3.99895271241621,3.37920508280295,3.36031911202403,4.10051490152061,24.4520712506537,3.01102690164678,NA
"Slovenia-2019","Slovenia",31,"2019",1.87367878079486,4.42014527201464,4.77817871669871,4.01849969792877,10.1664700367862,5.06764082087654,3.03783344957263,7.6825423525742,6.10192304593914,2.42757585848384,1.86573767648932,4.40096207593423,2.54973262960537,-0.0822952427268302,4.60517018598809,NA,5.06907752053308,13.9508226142658,4.00409157324454,3.53474243597931,3.46266640657226,4.11891239119787,24.4959143784748,3.02649158568615,NA
"Spain-1990","Spain",38,"1990",1.71025159677269,-4.3525793726333,-1.96145567503949,NA,9.53277719907949,3.57264708778343,2.35559787062656,NA,4.17638527255831,2.31671382230352,NA,4.34169359579858,NA,-0.278392025544688,4.60517018598809,NA,3.5726471935091,17.1926514213518,4.32215719638457,3.26118252297528,3.21315207328947,4.09664991739521,25.3156306069275,NA,NA
"Spain-1991","Spain",38,"1991",1.74042861048527,-3.66180162986732,-1.27977297153701,NA,9.60318638108085,3.56892804186585,2.29468330268937,NA,4.45910340985331,2.30577404888542,NA,4.34343157941441,1.8034228534193,-0.269187489815617,4.60517018598809,NA,3.56892806302317,17.1975429250121,4.32450344843022,3.26118252297528,3.21315207328947,4.08927871442767,25.3948761268958,NA,NA
"Spain-1992","Spain",38,"1992",1.78073422939601,-2.56595897795683,-0.776719316343735,NA,9.6873313400147,3.5829032530957,2.1066807118947,NA,4.65157655880225,2.27526118870048,NA,4.34911597121662,NA,-0.258770728957361,4.60517018598809,NA,3.58290330454799,17.2035256335635,4.32558854957018,3.26118252297528,3.21315207328947,4.08826800760363,25.4672715495262,NA,NA
"Spain-1993","Spain",38,"1993",1.71207983327005,-2.05815242759592,-0.426781112461938,NA,9.49851546514889,3.60956277814435,2.20605327458282,NA,4.92609359221967,2.30727407564584,NA,4.35087885726505,NA,-0.247180129142451,4.60517018598809,NA,3.60956277864855,17.2097949666614,4.3266724745418,3.26118252297528,3.21315207328947,4.08749978442426,25.542715875211,NA,NA
"Spain-1994","Spain",38,"1994",1.75377422777941,-1.27271664253853,0.0388402840685432,NA,9.5041501566708,3.72916879640058,2.22369075758961,9.33399414110429,5.066826573746,2.3289397177673,NA,4.3554447385107,NA,-0.236988958136263,4.60517018598809,NA,3.7291687787908,17.2156387348974,4.32775522589209,3.26118252297528,3.21315207328947,4.08068116960635,25.6968923569876,NA,NA
"Spain-1995","Spain",38,"1995",1.8010543097618,-0.965479064302048,0.8643192134394,NA,9.64678480795226,3.80165830273123,2.11197734855916,9.47607127065796,7.25488481007734,2.36633521081016,NA,4.35646176677943,NA,-0.228156093137754,4.60517018598809,NA,3.80165821145255,17.2211339636487,4.32883680615976,3.26118252297528,3.21315207328947,4.07549762821672,25.7867464385877,2.789153865118,NA
"Spain-1996","Spain",38,"1996",1.75243549975511,0.286567003993959,2.01420589120406,NA,9.68713864020011,3.8339580913682,2.30876513764406,9.51171970715222,7.40245152081824,2.37356350013783,NA,4.35825235029106,NA,-0.220646671115623,4.60517018598809,NA,3.83395810726596,17.2263795517732,4.32991721787533,3.363797653983,3.27755309265874,4.07851339644619,25.8818008199471,2.79409423158265,NA
"Spain-1997","Spain",38,"1997",1.82553202819722,1.0308042952929,2.37914291395896,NA,9.59769562715078,3.93508027407537,2.21422326218254,9.39723810873503,7.52833176670725,0,NA,4.36442445047972,NA,-0.213193220461042,4.60517018598809,NA,3.9350802522683,17.2316368468748,4.33098330904154,3.47882546717001,3.36565974127125,4.07975583117449,26.0162472992897,2.81294071409317,NA
"Spain-1998","Spain",38,"1998",1.85158482473775,1.47290599851596,2.76940418447767,NA,9.64175593299025,3.96388377181874,2.19069354634974,9.51772506672381,7.63385355968177,2.34869456727747,NA,4.36520918145498,NA,-0.207024169434327,4.60517018598809,NA,3.96388374578777,17.2368402511329,4.33204826486764,3.45144556249858,3.38566247572748,4.09551305087714,26.0945655813586,2.8065399585585,NA
"Spain-1999","Spain",38,"1999",1.93019481258608,1.95798547340925,3.61112336018708,NA,9.66272980953015,4.00070155264057,2.03883503065244,9.56775813995281,7.56008046502183,2.36750355135909,NA,4.36586007180294,NA,-0.20089294237939,4.60517018598809,4.46845590477216,4.00070155358197,17.2419573077688,4.33311208776924,3.44582765636589,3.40956436600001,4.10468884613071,26.1721826974071,2.79114606596561,NA
"Spain-2000","Spain",38,"2000",1.97825384409457,2.6119034642149,4.08695664044456,NA,9.59897717000963,4.0957158506844,2.06432790386979,9.45216356733567,7.48324441607385,2.36584439585955,NA,4.36901552685735,NA,-0.192371892647456,4.60517018598809,4.48594950491458,4.09571583825988,17.2474913638805,4.33417478015423,3.43747730744458,3.40286775073598,4.16359706154856,26.2714686916218,2.78702098175944,NA
"Spain-2001","Spain",38,"2001",1.9763463315028,2.8986001830278,4.28207207463808,NA,9.6401078480803,4.06039396561528,2.18941639488841,9.44837174760649,7.99159228206809,2.37049975687781,NA,4.37409895200997,NA,-0.186329578191493,4.60517018598809,4.50349343249479,4.06039394037698,17.2554936222702,4.33523634442286,3.38428590955642,3.38554630343226,4.12934115317914,26.3101315152454,2.76206734178365,NA
"Spain-2002","Spain",38,"2002",2.02136128836498,3.01504458458636,4.39248563205014,NA,9.74722469393401,4.00913482027783,2.00417905717929,9.56615574659103,8.24564690087386,2.37033436316018,NA,4.37661568036556,NA,-0.18152187662339,4.60517018598809,4.50998978776177,4.00913483401546,17.2721052443644,4.33772202036712,3.26641263310182,3.27331571004422,4.14449348219555,26.3242567784784,2.72398723631726,NA
"Spain-2003","Spain",38,"2003",2.0219973094907,3.68712792107513,4.47887484905096,NA,9.97631209855867,3.97900271507557,2.18829594659192,9.80527421263771,8.23483028044206,2.38649876022459,1.96750190013111,4.37725919089078,NA,-0.177931208492662,4.60517018598809,4.51398604237729,3.97900273189778,17.2933859160122,4.34091814078327,3.3165451306387,3.30074999302188,4.10956504287273,26.3593186998274,2.68817727046203,NA
"Spain-2004","Spain",38,"2004",2.05641870200411,3.784416880823,4.49874564178595,NA,10.1229042015932,3.9986443223686,2.08567209143047,9.9476254832582,8.22416351263786,2.37129648922195,NA,4.38040947411579,2.15602056541216,-0.16960278438618,4.60517018598809,4.52629557915239,3.99864436470409,17.3138135370066,4.34409109533084,3.2764067151143,3.25412699435066,4.09260827910966,26.4014603762905,2.65117449053565,NA
"Spain-2005","Spain",38,"2005",2.08308514730508,3.86869788068977,4.5822179197486,2.45949482028981,10.1822228824108,4.00300195686927,1.98787434815435,9.99536502916884,8.21202580462344,2.37674221903874,1.94514051026438,4.38415850695991,2.18863445431414,-0.162518929497775,4.60517018598809,4.5355136300256,4.00300200099913,17.3338311131772,4.3472151864092,3.31174928726529,3.31098204875545,4.09222986650335,26.4201905211563,2.61806536386624,NA
"Spain-2006","Spain",38,"2006",2.04098816691498,3.91939575975756,4.63340685440159,2.68726909525199,10.2537597931456,4.02850982026176,2.13888900032326,10.046304389184,8.20147646129092,2.3876456315549,1.98711689620894,4.3922486021393,2.20054018573786,-0.155484902840395,4.60517018598809,4.53113498041759,4.02850973457552,17.3538231942056,4.35030374247793,3.34802766215278,3.31350659291305,4.0967551143456,26.4663988716852,2.59040861464289,NA
"Spain-2007","Spain",38,"2007",2.05952605604489,4.00933118789514,4.67302469752248,2.8955638113843,10.3918022041303,4.05608185520083,2.19944433407453,10.1719229656129,8.15936043461365,2.38296065096276,1.82432366109509,4.39288213410106,2.21065728651031,-0.153151179494175,4.60517018598809,4.52258521616956,4.05608185936371,17.3754002051091,4.35336992542408,3.299144941573,3.26361041392589,4.12973075887269,26.539621852614,2.55715861440847,NA
"Spain-2008","Spain",38,"2008",1.9539332654087,4.0876555740713,4.68171775647182,2.94829469422912,10.4775899645439,4.02505396862898,2.278292400425,10.1942381622084,8.26831892637107,2.39115256905553,1.82265434658444,4.39661482958494,2.21783733390539,-0.150822889734584,4.60517018598809,4.51641361430443,4.02505396784866,17.3943846703424,4.35640108703491,3.15765502959706,3.1711372881925,4.12830206294072,26.5305159572149,2.54124917842694,NA
"Spain-2009","Spain",38,"2009",1.82468748044214,4.13356527537538,4.70142383240597,3.10510224060833,10.3787741664257,3.85003853889117,2.50552593699074,10.0917199392387,8.24563902889326,2.36320782989947,1.87460578693949,4.40030370866122,2.2247921859534,-0.149660774554406,4.60517018598809,4.51163074749559,3.85003851065346,17.4062384493661,4.35939751661352,2.6837581435652,2.71989817027811,4.06341459438597,26.4158016847273,2.4501221971472,NA
"Spain-2010","Spain",38,"2010",1.76928248139307,4.18661983833127,4.70358636354711,3.17248418194556,10.3265463306488,3.96893704438255,2.67000213346468,10.0609540147902,8.33679059224481,2.35601305784338,1.83907082972169,4.40215799798306,2.23676895605287,-0.141563564321787,4.60517018598809,4.50941406676756,3.96893699606584,17.4138045282988,4.36235949819841,3.24769738291496,3.08402447791764,4.09611989722247,26.5025596306944,2.43340214454573,NA
"Spain-2011","Spain",38,"2011",1.76992884398031,4.20603499248253,4.72333589241667,3.28730053498204,10.3633745655868,4.07402570930412,2.69395127672271,10.0645348246772,8.23812987059007,2.36177903309572,1.81645651678184,4.41250261031069,2.24960722261003,-0.136965855073157,4.60517018598809,4.49308869061629,4.07402569169531,17.420298422902,4.36530002159144,3.19780387727098,2.99894474070224,4.08335808673464,26.581126876266,2.44222649618983,NA
"Spain-2012","Spain",38,"2012",1.75040726363206,4.24577726512283,4.68546313311835,3.41393919224583,10.2514275887345,4.10833087603641,2.76190687389292,9.95184333666192,8.36108660004046,2.21764361180875,1.86508391244088,4.4119109818361,2.25241642913034,-0.134674903326602,4.60517018598809,4.49765301308262,4.10833567849052,17.4238542412023,4.36820657607302,3.00723410344629,2.90677180575711,4.07933380005502,26.5904356975015,2.40918332073897,NA
"Spain-2013","Spain",38,"2013",1.65024863558576,4.27158378134534,4.67868718004866,3.45954490304823,10.27770902378,4.1267523075444,2.83262493568384,10.1691885516001,8.09690881840972,2.2505904515174,1.85327207234735,4.41978051270043,NA,-0.127833371509885,4.60517018598809,4.50572215708187,4.12707470584497,17.4235009463447,4.37112998119867,3.22056892369469,2.9498021587967,4.11131638521473,26.6332882879497,2.41475119888261,NA
"Spain-2014","Spain",38,"2014",1.64558988420729,4.33323022048492,4.69449990662448,3.62260342438217,10.2926081871571,4.15635272774271,2.8570447537801,10.1550673344965,8.1677775491591,2.25537401512106,1.84349957940509,4.42159906833023,2.27418973369022,-0.123298216344494,4.60517018598809,4.51554127715812,4.1567810318466,17.4234515304022,4.37407006495742,3.33751843577329,3.23910458748767,4.09323962223221,26.6775572613443,2.42508803518263,NA
"Spain-2015","Spain",38,"2015",1.70800539235633,4.36551140430492,4.70034905444419,3.74572281833096,10.1563592521186,4.16174157435221,2.79300390698237,10.0480708967296,8.2666784433059,2.2789541095928,1.82940411908457,4.41681092670093,2.29376026852088,-0.117658043468232,4.60517018598809,4.53013613900557,4.16220023178443,17.4256447852289,4.37703921816283,3.42421875377634,3.34936168594818,4.08527418043086,26.7198140726728,2.42427398904585,NA
"Spain-2016","Spain",38,"2016",1.67040028064896,4.38901879420192,4.70829124132549,3.77983014514081,10.1863012746321,4.15481046759323,2.84549061022345,10.0441308455381,8.28015353490992,2.29868143795255,1.87385713951935,4.42279984751652,2.30369247961509,-0.110931560707282,4.60517018598809,4.55326596818272,4.15532402303652,17.4294745024154,4.38002463200321,3.34562557010864,3.36362003400253,4.11283551274905,26.7721335930066,2.4216972840753,NA
"Spain-2017","Spain",38,"2017",1.73240826260888,4.43796081117712,4.72485452502115,3.90922509492448,10.2465566025155,4.19956098048532,2.75429745226753,10.0925202889013,8.30224099912832,2.32370934973655,1.8652344157114,4.42224356813283,NA,-0.108699416923341,4.60517018598809,4.5734502872588,4.20009355241392,17.4348218769446,4.38302613500696,3.45829745713979,3.34336230061811,4.09327613324513,26.8257809902204,2.4272768249603,NA
"Spain-2018","Spain",38,"2018",1.70339653773217,4.45559344425591,4.75141836975362,3.97596259724335,10.3215305961419,4.21323720802792,2.85761897142436,10.1691122651918,8.29627266734497,2.30561347324661,1.8721367872388,4.42402842077116,2.31671972673596,-0.104250021373799,4.60517018598809,NA,4.21320627515617,17.4422066886173,4.38603110606512,3.2163548609439,3.23599786050816,4.12157012106777,26.8429098377667,2.40033527070693,NA
"Spain-2019","Spain",38,"2019",1.62754320204282,4.50776312790032,4.76599731209321,4.0606671233623,10.2949050720441,4.20280861468455,2.84897089215859,10.1145168213417,8.38461197580196,2.30799341525083,1.87037034740995,4.42881130486338,NA,-0.0965109003808437,4.60517018598809,NA,4.20134613061601,17.4524170393933,4.38906431202553,3.27835953833974,3.29997634645084,4.08409997720368,26.8648095977677,2.39002953105185,NA
"Sweden-1990","Sweden",35,"1990",1.82990989498714,-0.537525470086141,1.68550186260072,NA,10.3285484837075,4.02218993388047,3.52818215753546,NA,5.99146454710798,2.11666507425571,NA,4.35075303984483,2.25695782160154,-0.210721031315653,4.60517018598809,4.44084256296636,4.02218991186185,15.7773491727672,4.4200447018614,3.18536394496307,3.14284831628269,4.06542041631726,24.8795573413338,2.91123355400461,NA
